Python,Java,C++,JavaScript,C#,PHP,Ruby,Swift,Go,Rust,Software_Development_Experience,Database_Management,Networking_Skills,Web_Development_Experience,Communication_Skills,Problem_Solving_Abilities,Teamwork_Collaboration,Time_Management,Adaptability,Personal_Interests,Internship_Experience,Certifications_Training,Leadership_Experience,Career_Goals
1,7,4,2,2,4,1,1,3,1,7,2,4,1,1,3,2,4,8,Design,Yes,Yes,No,android
2,4,2,2,4,1,1,3,3,3,3,1,9,1,2,3,2,3,9,Management,No,No,No,aws
7,1,2,3,1,1,1,2,2,3,8,2,3,3,1,9,3,4,3,Coding,Yes,Yes,No,python
8,1,2,3,4,1,1,3,1,1,9,7,3,2,3,1,4,2,2,Coding,No,No,No,backend
3,4,1,4,3,4,3,3,1,2,8,3,7,3,1,7,1,2,2,Design,Yes,Yes,No,system-design
4,2,4,4,4,2,2,3,2,2,3,7,2,1,3,2,3,8,1,Design,Yes,No,No,redis
2,2,2,3,4,7,2,2,3,1,4,9,2,7,1,4,3,4,3,Design,No,Yes,No,php
7,4,2,4,4,4,4,4,3,1,8,7,4,2,2,1,3,3,2,Design,Yes,Yes,No,backend
3,4,9,3,3,2,4,4,9,1,2,1,3,1,3,8,4,2,3,Management,Yes,No,No,blockchain
3,9,1,1,1,2,2,2,3,4,9,2,2,1,1,1,2,1,8,Coding,Yes,Yes,No,android
3,4,1,4,1,2,2,3,1,4,4,4,3,3,3,8,4,8,3,Coding,Yes,Yes,No,qa
1,4,4,7,2,2,4,1,2,1,1,3,8,2,3,1,4,2,9,Management,No,No,No,cloudflare
2,4,9,3,4,3,1,2,4,4,8,2,2,3,1,9,2,1,2,Design,No,No,No,cpp
2,3,1,4,2,1,1,2,1,1,2,7,2,3,1,3,1,9,3,Research,No,Yes,No,redis
9,3,4,2,2,1,3,3,3,1,2,8,4,4,4,4,3,9,4,Design,Yes,No,No,data-analyst
4,4,3,1,1,1,1,4,2,2,9,3,8,1,3,4,1,7,2,Research,Yes,No,No,devops
3,1,4,1,3,3,1,1,4,3,3,1,8,1,3,1,4,1,9,Management,Yes,Yes,No,aws
4,3,9,3,1,2,3,1,1,3,1,1,2,3,3,9,2,3,3,Coding,Yes,Yes,No,game-developer
4,3,9,2,1,1,3,4,2,4,3,4,3,2,4,7,1,4,3,Design,Yes,No,No,game-developer
2,3,4,7,2,1,2,4,3,4,9,7,4,4,1,1,2,3,2,Design,No,No,No,nodejs
2,1,1,7,4,4,2,2,4,1,1,3,1,7,4,4,4,2,8,Research,Yes,No,No,vue
1,3,2,4,2,2,1,3,2,2,1,2,2,3,8,1,4,2,7,Design,Yes,No,No,ux-design
3,4,3,3,2,7,4,4,2,2,4,8,2,9,1,4,2,1,2,Design,Yes,No,No,php
4,4,1,2,2,3,4,3,4,1,8,3,8,1,2,8,4,4,1,Coding,No,Yes,No,system-design
3,4,2,4,1,1,2,1,4,2,1,1,4,2,2,8,1,9,3,Management,Yes,No,No,qa
3,4,4,1,1,3,3,3,4,2,8,3,9,4,2,1,2,2,9,Design,No,Yes,No,kubernetes
4,2,4,1,3,4,3,1,4,1,7,1,7,1,1,4,3,2,8,Coding,Yes,No,No,kubernetes
4,4,7,4,4,3,1,4,1,3,1,3,3,1,1,9,1,3,4,Design,No,No,No,game-developer
2,2,4,8,1,1,1,3,4,4,2,3,4,7,4,2,4,4,1,Design,No,Yes,No,frontend
3,4,4,8,1,2,4,4,4,2,9,3,3,2,3,2,1,3,8,Coding,Yes,Yes,No,react-native
2,1,3,4,3,1,3,2,1,4,4,4,1,4,7,2,2,1,9,Management,No,No,No,ux-design
2,4,1,1,4,1,3,3,1,3,2,4,7,1,1,9,3,3,1,Coding,Yes,Yes,No,linux
4,2,1,9,4,3,1,3,4,4,1,4,4,9,1,3,4,1,4,Research,No,Yes,No,typescript
4,2,2,4,3,4,2,1,4,3,8,4,8,1,3,2,2,1,9,Coding,No,Yes,No,terraform
4,2,2,7,3,3,2,3,2,3,2,3,1,9,1,2,4,2,3,Coding,Yes,Yes,No,typescript
2,4,3,8,1,4,4,1,2,4,3,7,4,4,2,3,1,2,2,Management,No,Yes,No,mongodb
4,1,2,4,2,2,2,2,3,1,1,3,4,2,8,4,3,7,4,Coding,No,No,No,technical-writer
2,4,2,9,1,1,2,2,4,4,7,9,2,1,1,1,4,4,2,Research,Yes,Yes,No,nodejs
4,2,4,3,1,2,4,3,4,4,1,1,1,4,8,2,8,2,3,Management,Yes,Yes,Yes,engineering-manager
1,3,3,1,4,1,4,1,4,4,4,4,7,1,2,7,4,1,1,Coding,No,Yes,No,linux
1,8,9,3,1,4,1,1,3,4,4,2,2,4,4,7,3,2,4,Management,No,Yes,No,computer-science
8,1,4,9,2,4,2,1,3,3,3,9,2,8,1,2,2,1,4,Research,Yes,No,No,full-stack
7,3,3,1,2,2,1,2,4,1,3,2,1,4,3,8,3,4,1,Design,No,No,No,ai-agents
1,3,4,1,2,2,4,2,1,4,1,1,4,1,7,2,8,2,1,Management,Yes,Yes,No,devrel
7,1,4,3,3,3,3,4,1,1,9,1,4,1,1,9,4,4,3,Coding,Yes,Yes,No,python
3,2,2,3,4,1,1,3,3,2,2,4,4,3,8,3,2,2,7,Coding,Yes,Yes,No,ux-design
9,4,4,2,1,3,1,1,4,2,4,9,3,4,3,4,3,7,1,Coding,Yes,Yes,No,data-analyst
1,1,4,8,3,4,2,4,4,2,1,7,4,4,3,3,4,2,2,Research,No,Yes,No,mongodb
9,1,2,3,3,1,3,2,3,1,7,1,2,3,3,3,1,3,4,Coding,Yes,No,No,ai-engineer
3,2,3,4,1,2,2,4,3,1,2,7,3,2,2,2,1,7,2,Coding,No,Yes,No,redis
4,3,1,8,2,1,1,1,2,3,9,8,4,2,2,4,1,2,3,Management,No,Yes,No,nodejs
1,3,4,8,2,4,2,4,2,4,8,9,3,1,4,1,2,3,2,Design,No,Yes,No,nodejs
2,3,4,9,4,3,4,4,1,3,7,7,4,3,1,1,3,3,1,Design,No,Yes,No,nodejs
3,2,2,4,2,1,2,3,3,3,3,2,1,4,7,4,7,3,2,Coding,No,Yes,Yes,engineering-manager
2,4,3,1,4,3,3,1,1,3,8,1,7,2,4,4,3,3,8,Coding,No,Yes,No,terraform
3,3,2,9,4,1,3,2,3,1,4,2,4,9,3,4,1,4,3,Research,Yes,Yes,No,typescript
3,2,1,7,1,2,3,1,4,4,4,7,4,4,4,3,3,3,2,Management,No,Yes,No,mongodb
3,3,3,1,2,1,2,4,2,3,7,3,7,1,4,1,2,2,9,Research,Yes,No,No,kubernetes
3,4,3,2,4,1,2,1,2,4,1,4,2,4,8,2,3,2,8,Design,Yes,No,No,ux-design
4,3,8,4,1,4,3,2,4,4,7,3,2,1,2,9,2,4,4,Research,Yes,No,No,cpp
9,1,4,9,1,1,4,4,2,1,4,8,3,8,4,1,4,4,3,Research,No,No,No,full-stack
7,2,3,2,1,1,4,2,4,2,9,8,2,1,4,2,2,2,3,Research,No,No,No,backend
8,2,3,2,1,2,1,1,4,2,1,9,1,1,2,7,2,3,3,Coding,No,Yes,No,ai-data-scientist
2,2,2,9,1,4,3,3,1,4,4,2,4,8,3,2,4,3,8,Coding,Yes,Yes,No,react
1,3,2,1,4,2,3,2,4,3,8,4,7,2,2,3,2,3,8,Design,Yes,Yes,No,terraform
3,4,3,2,4,1,4,3,1,3,8,1,8,3,2,3,3,3,8,Coding,Yes,Yes,No,docker
3,1,1,9,4,2,1,1,4,1,8,9,1,4,2,4,2,1,1,Coding,No,Yes,No,nodejs
7,2,2,1,1,2,3,1,1,2,7,1,9,1,1,2,2,1,1,Research,Yes,No,No,mlops
7,3,2,2,3,4,4,2,3,3,2,8,1,4,4,1,4,9,1,Design,No,Yes,No,data-analyst
8,3,2,3,3,4,1,4,3,3,4,9,1,3,4,8,2,1,4,Design,No,Yes,No,ai-data-scientist
1,3,3,1,9,1,1,4,1,2,9,7,2,3,4,3,3,3,2,Design,No,No,No,aspnet-core
4,2,4,2,1,2,3,4,2,4,9,4,7,1,4,4,3,2,7,Management,Yes,No,No,kubernetes
9,1,3,1,1,2,2,2,4,3,9,4,4,4,1,7,3,3,3,Coding,Yes,No,No,python
1,2,3,9,3,3,2,2,2,2,3,2,9,1,4,1,2,2,7,Management,Yes,Yes,No,cloudflare
9,3,4,3,2,1,1,4,4,2,1,1,2,2,4,8,1,3,2,Management,No,No,No,ai-agents
4,3,2,9,3,4,2,3,2,4,3,4,2,9,2,1,2,1,3,Management,Yes,No,No,angular
1,1,1,8,4,1,2,2,2,3,1,1,3,7,4,3,3,2,8,Research,No,No,No,react
4,3,1,7,4,3,3,4,1,3,3,4,2,9,2,4,2,3,1,Management,Yes,Yes,No,frontend
3,1,3,2,4,1,4,4,4,2,4,7,2,4,3,3,2,9,4,Management,No,Yes,No,redis
1,1,1,8,3,4,4,4,1,1,3,2,3,9,3,3,3,1,2,Coding,Yes,Yes,No,angular
2,1,2,2,4,3,1,4,1,3,2,3,3,2,7,3,1,3,8,Design,Yes,No,No,ux-design
2,1,3,3,8,4,3,3,4,3,7,9,4,4,3,4,3,4,2,Design,No,Yes,No,aspnet-core
3,2,1,8,4,1,2,2,4,3,7,1,3,4,4,1,2,4,7,Research,No,No,No,react-native
1,4,2,2,1,3,4,3,2,9,8,4,4,1,3,9,4,4,4,Management,No,Yes,No,rust
1,2,1,1,3,1,1,3,3,4,4,9,3,4,4,4,2,9,3,Research,No,Yes,No,sql
2,4,2,8,4,4,4,3,1,2,4,2,8,3,3,4,1,2,9,Management,No,No,No,cloudflare
1,2,1,3,1,3,4,2,1,4,9,1,9,1,3,7,3,1,1,Research,Yes,Yes,No,system-design
1,3,2,2,2,4,4,3,1,2,3,8,4,4,2,4,4,9,3,Management,Yes,Yes,No,sql
4,3,3,9,3,2,2,3,2,1,9,7,4,3,2,3,1,4,1,Research,No,Yes,No,nodejs
8,3,2,4,4,3,3,4,3,2,8,9,4,3,3,2,1,4,4,Research,No,Yes,No,backend
8,2,2,7,1,2,1,3,1,1,2,8,4,8,3,4,2,4,2,Coding,Yes,No,No,full-stack
2,4,4,4,4,3,4,3,3,4,1,9,4,2,2,3,4,7,4,Research,No,No,No,redis
3,1,2,4,2,3,2,3,1,9,7,2,3,1,4,8,4,4,1,Research,Yes,Yes,No,rust
2,4,1,3,4,2,1,3,1,4,3,3,3,4,9,3,4,9,3,Research,No,Yes,No,technical-writer
3,2,2,2,1,2,4,2,3,4,3,2,8,2,3,7,3,3,7,Design,No,Yes,No,cyber-security
7,2,1,3,1,2,1,1,3,4,8,1,2,4,4,9,2,3,1,Research,Yes,No,No,python
4,2,2,9,1,4,3,1,1,3,2,4,2,7,3,1,4,2,4,Management,Yes,No,No,typescript
4,4,4,2,4,4,4,1,4,2,2,3,8,4,1,9,4,4,7,Management,Yes,Yes,No,cyber-security
4,3,4,7,1,2,3,4,1,3,7,3,2,2,3,1,1,1,9,Coding,Yes,Yes,No,react-native
3,2,3,4,1,4,4,3,4,1,1,3,9,3,1,8,3,2,7,Management,No,Yes,No,cyber-security
7,3,1,2,2,4,4,3,2,2,4,3,7,2,4,8,2,3,3,Management,Yes,No,No,ai-red-teaming
9,3,2,3,1,2,4,4,2,2,4,2,7,3,3,8,3,2,1,Management,No,No,No,ai-red-teaming
7,1,1,1,1,4,1,1,4,3,3,8,1,3,1,9,4,4,1,Coding,No,Yes,No,ai-data-scientist
1,4,1,7,3,3,2,4,3,2,2,3,4,8,1,3,3,2,8,Research,No,No,No,vue
2,4,3,3,3,3,3,2,1,3,1,2,2,1,9,2,2,3,9,Research,Yes,Yes,No,ux-design
7,2,2,1,2,1,3,2,4,4,4,4,3,3,2,7,2,1,2,Coding,No,No,No,ai-agents
4,1,3,1,2,8,1,2,3,4,2,7,4,9,1,4,3,1,2,Management,Yes,Yes,No,php
2,8,3,2,4,3,2,1,4,4,7,4,3,1,2,3,2,1,8,Design,Yes,No,No,android
1,2,7,4,1,2,1,1,3,1,2,2,1,1,1,8,2,3,3,Management,No,No,No,game-developer
1,1,1,1,7,3,4,4,4,4,7,7,1,2,4,4,3,1,4,Coding,Yes,Yes,No,aspnet-core
4,4,2,9,3,1,4,3,2,3,3,1,1,8,4,3,1,1,2,Design,Yes,No,No,angular
3,4,3,4,3,2,2,3,3,3,2,4,7,1,2,4,3,1,9,Coding,Yes,No,No,aws
9,3,2,1,1,3,2,4,2,4,7,4,9,2,4,1,3,1,4,Coding,Yes,No,No,mlops
4,1,2,2,3,2,4,1,1,2,9,3,7,2,1,7,4,1,3,Research,No,No,No,system-design
1,2,3,8,2,4,1,3,1,3,3,4,2,8,3,1,2,4,4,Design,No,Yes,No,typescript
4,3,4,2,1,2,1,3,1,7,9,4,2,4,3,8,2,4,3,Research,Yes,Yes,No,rust
1,4,1,4,3,2,2,2,2,3,3,3,2,1,9,4,9,1,2,Design,No,Yes,No,devrel
3,4,4,1,3,3,1,1,4,1,8,3,8,4,3,2,4,8,1,Management,No,Yes,No,devops
1,3,3,2,4,3,3,2,3,3,4,1,4,2,8,3,7,1,2,Research,No,No,Yes,engineering-manager
2,4,9,3,3,3,2,2,4,2,2,1,2,2,3,7,3,3,4,Coding,Yes,No,No,game-developer
3,2,1,9,4,3,1,3,2,2,8,3,4,1,2,1,1,1,9,Research,Yes,Yes,No,react-native
4,3,2,9,2,3,4,2,4,3,3,8,3,3,2,3,4,2,3,Research,No,Yes,No,mongodb
2,7,9,3,3,3,3,3,3,3,2,2,1,2,3,9,4,3,1,Coding,Yes,No,No,computer-science
4,3,2,8,2,3,1,3,4,4,7,1,3,3,4,3,3,1,7,Design,Yes,No,No,react-native
2,4,1,2,2,2,2,3,3,3,8,3,8,3,2,2,4,2,8,Design,Yes,No,No,docker
2,2,1,3,3,3,1,1,4,4,4,1,1,1,1,7,3,8,3,Design,No,Yes,No,qa
2,1,2,9,1,2,1,3,1,1,4,4,1,9,2,3,1,3,4,Coding,No,Yes,No,frontend
2,3,3,4,2,4,3,3,1,1,2,4,4,1,7,2,8,3,4,Coding,No,Yes,Yes,engineering-manager
8,2,4,2,3,1,3,1,4,2,3,4,9,4,3,8,3,3,3,Design,No,No,No,ai-red-teaming
9,4,3,1,4,3,3,2,4,4,2,3,7,2,3,9,3,2,2,Coding,Yes,No,No,ai-red-teaming
3,1,7,3,1,2,3,3,4,4,7,1,2,1,2,7,1,1,1,Research,Yes,No,No,cpp
1,3,1,7,3,2,4,2,2,3,2,2,3,8,3,1,2,4,8,Design,Yes,Yes,No,react
2,4,4,8,4,1,3,3,3,3,4,3,4,7,2,4,3,1,8,Design,No,Yes,No,react
1,4,3,3,1,3,4,2,3,3,8,3,8,4,2,3,4,3,9,Design,Yes,Yes,No,docker
9,1,2,4,3,3,1,1,4,4,9,4,9,2,1,4,2,4,2,Design,No,Yes,No,mlops
2,1,4,7,3,3,4,3,4,2,2,3,2,7,4,1,2,1,1,Design,No,No,No,angular
8,3,1,2,4,4,3,3,4,2,8,3,2,3,4,4,1,2,2,Coding,No,No,No,ai-engineer
4,1,2,4,2,3,4,4,3,4,9,2,8,4,3,1,2,3,9,Research,Yes,No,No,kubernetes
3,4,1,7,2,2,1,2,1,4,4,1,2,7,2,2,3,2,3,Management,Yes,Yes,No,angular
8,1,3,4,4,3,2,3,3,3,4,7,4,1,2,9,1,2,4,Coding,Yes,No,No,ai-data-scientist
8,3,4,2,1,1,1,1,2,1,4,8,4,3,1,7,1,2,2,Management,Yes,Yes,No,ai-data-scientist
4,2,1,3,4,1,3,2,3,2,4,2,4,3,8,3,8,3,1,Coding,No,Yes,No,devrel
8,4,1,7,1,3,4,4,4,1,3,7,1,9,2,4,2,1,3,Management,No,Yes,No,full-stack
2,7,1,1,4,2,1,1,2,2,7,2,1,4,3,1,3,1,9,Design,No,Yes,No,android
4,4,3,3,3,9,1,3,3,2,2,9,3,8,1,3,2,2,3,Research,Yes,No,No,php
8,2,3,1,1,2,2,3,1,3,1,4,7,3,4,9,2,4,1,Coding,No,Yes,No,ai-red-teaming
9,2,3,4,1,3,3,1,3,1,9,4,2,1,2,3,2,1,4,Management,Yes,Yes,No,ai-engineer
7,2,3,3,1,3,1,2,2,3,9,2,2,4,2,7,1,2,4,Coding,No,No,No,python
1,2,2,8,2,4,2,3,2,1,8,1,3,2,1,1,1,2,7,Management,Yes,No,No,react-native
9,2,4,4,3,2,2,1,2,2,7,2,8,2,2,3,2,3,2,Research,No,Yes,No,mlops
4,4,4,1,4,1,2,1,3,4,4,2,9,4,1,7,3,3,3,Management,No,Yes,No,linux
1,3,4,1,1,4,4,1,2,4,4,2,2,3,7,3,8,3,2,Design,No,Yes,Yes,engineering-manager
4,1,2,7,2,3,4,3,1,4,3,2,7,2,2,3,3,1,7,Design,No,No,No,cloudflare
4,3,1,3,2,4,2,3,2,9,7,2,1,1,1,9,4,1,3,Design,No,Yes,No,rust
8,1,4,1,3,3,4,3,1,4,9,7,1,4,1,2,4,1,1,Coding,Yes,No,No,backend
2,3,2,3,9,3,4,2,1,4,8,7,3,4,3,2,1,4,4,Research,No,No,No,aspnet-core
9,1,4,3,2,4,2,1,4,1,8,8,1,2,1,1,3,1,2,Management,Yes,No,No,backend
3,1,4,4,4,3,3,1,3,4,2,2,2,2,8,3,4,4,9,Research,No,Yes,No,ux-design
2,2,2,9,3,1,1,4,1,1,1,4,3,7,4,3,2,3,3,Management,Yes,No,No,typescript
2,3,3,2,2,1,2,3,4,3,3,3,7,2,4,4,2,1,8,Design,Yes,Yes,No,aws
8,4,2,4,2,3,4,2,3,3,9,1,4,2,2,9,3,2,4,Design,Yes,Yes,No,python
1,1,2,9,2,3,1,1,4,2,1,1,2,7,1,2,2,2,1,Coding,No,No,No,typescript
3,4,3,3,4,2,1,2,3,8,7,3,1,3,3,9,4,1,1,Coding,No,No,No,rust
4,4,2,2,3,9,3,4,3,1,3,7,2,9,2,3,4,2,2,Research,No,No,No,php
4,2,4,3,2,1,1,4,2,1,4,2,2,3,9,4,7,4,4,Management,Yes,Yes,Yes,engineering-manager
1,1,1,3,3,1,2,4,4,1,7,4,8,4,2,4,2,1,8,Design,No,Yes,No,docker
2,2,2,9,1,1,4,3,3,3,2,3,1,9,3,4,2,1,9,Research,No,No,No,vue
4,4,4,1,4,2,4,2,1,2,4,3,4,4,7,1,4,8,2,Coding,Yes,Yes,No,technical-writer
4,3,8,2,1,2,3,2,2,4,1,3,4,1,1,7,2,2,2,Research,Yes,No,No,game-developer
2,1,1,2,2,1,2,4,1,1,4,2,8,2,3,8,3,4,1,Coding,Yes,No,No,linux
3,4,1,7,3,3,3,2,1,4,4,4,2,9,4,3,3,1,9,Research,No,No,No,vue
4,4,1,3,3,3,2,2,2,2,3,1,7,4,1,9,2,4,8,Design,No,No,No,cyber-security
3,1,1,7,1,1,1,2,1,4,2,2,4,7,3,1,3,1,2,Research,No,No,No,angular
8,1,3,3,1,4,3,2,4,2,3,1,4,3,1,9,3,4,3,Management,No,No,No,ai-agents
9,3,1,3,1,2,4,2,3,1,8,2,8,4,2,1,4,2,1,Design,Yes,No,No,mlops
1,2,4,3,7,2,1,1,4,3,9,9,4,1,1,4,1,4,1,Research,No,No,No,aspnet-core
1,3,4,2,3,3,3,4,1,3,1,1,9,1,3,9,2,3,3,Research,Yes,No,No,linux
1,1,1,1,9,2,2,4,4,4,9,7,2,1,2,2,1,4,3,Design,Yes,Yes,No,aspnet-core
2,9,4,4,2,1,4,4,1,4,9,2,3,3,3,1,4,4,7,Coding,Yes,Yes,No,android
7,3,3,4,2,4,3,4,3,3,7,1,3,2,2,9,3,4,1,Coding,No,Yes,No,python
3,3,1,8,4,2,3,4,4,3,8,2,4,3,4,2,2,2,7,Design,No,Yes,No,react-native
3,1,1,1,4,1,3,4,2,1,7,3,8,2,1,3,3,4,7,Management,No,Yes,No,docker
1,2,2,7,4,4,3,1,2,4,8,1,1,1,2,4,2,4,9,Research,Yes,No,No,react-native
2,2,3,4,1,4,3,3,2,4,1,1,4,3,8,1,3,9,4,Design,No,Yes,Yes,product-manager
1,2,3,9,1,2,2,1,2,3,2,4,2,8,1,3,3,3,3,Management,Yes,No,No,typescript
1,3,2,9,4,2,2,4,4,4,1,3,1,8,2,3,2,3,3,Coding,Yes,No,No,frontend
7,4,2,3,2,1,4,4,3,2,8,2,2,4,4,7,2,4,3,Research,Yes,Yes,No,python
8,1,2,2,4,1,4,2,4,2,4,7,2,1,2,3,1,8,1,Research,No,Yes,No,data-analyst
9,3,4,1,1,3,4,3,1,3,8,1,1,4,4,8,4,3,3,Research,No,Yes,No,python
4,2,2,3,4,4,3,3,4,3,3,9,1,2,3,4,3,7,1,Research,Yes,Yes,No,sql
7,4,3,1,4,2,4,3,2,3,4,8,3,4,3,3,4,7,2,Coding,No,Yes,No,data-analyst
7,4,3,1,4,2,3,4,2,1,9,2,2,1,1,2,3,2,2,Design,No,Yes,No,ai-engineer
3,4,2,4,4,4,1,4,2,2,1,1,3,2,8,1,9,3,1,Design,Yes,Yes,No,devrel
3,1,4,1,1,4,1,4,3,2,1,1,7,1,4,8,3,1,8,Research,No,Yes,No,cyber-security
3,2,2,4,4,3,2,3,4,3,1,1,3,4,8,3,7,4,2,Management,Yes,No,Yes,engineering-manager
4,2,2,1,4,2,3,2,2,4,2,1,3,3,8,2,1,8,1,Design,No,No,No,technical-writer
3,4,3,3,1,1,2,2,1,2,8,2,9,4,1,1,4,1,7,Management,Yes,No,No,docker
7,1,4,2,3,3,3,4,2,3,9,3,8,4,3,4,2,3,3,Design,No,Yes,No,mlops
8,1,4,1,3,2,4,3,2,4,2,4,1,3,1,8,2,4,3,Coding,No,Yes,No,ai-agents
3,3,2,1,1,1,1,3,1,4,1,2,2,2,1,8,1,9,3,Coding,No,Yes,No,qa
9,2,3,4,2,3,3,2,3,4,2,2,3,2,2,8,2,1,1,Design,No,No,No,ai-agents
3,2,2,4,2,4,4,3,4,4,9,3,9,4,4,3,4,3,8,Coding,No,Yes,No,kubernetes
8,2,4,2,2,2,3,4,2,4,9,3,4,2,1,7,3,4,3,Research,No,No,No,python
7,4,4,2,1,1,4,1,2,1,9,1,2,2,2,9,3,1,4,Coding,No,Yes,No,python
9,2,3,2,1,4,4,2,4,2,2,9,4,1,3,7,1,2,1,Management,Yes,No,No,ai-data-scientist
2,4,1,7,1,2,1,4,4,4,2,2,1,8,3,2,3,2,1,Research,Yes,Yes,No,angular
7,4,3,3,4,2,1,4,1,1,7,9,3,1,1,2,4,3,3,Management,Yes,No,No,backend
3,1,1,4,2,2,4,3,1,1,2,8,2,4,1,1,2,7,4,Coding,No,No,No,sql
8,3,3,4,3,1,2,1,3,2,2,3,1,3,4,7,3,1,2,Design,No,No,No,ai-agents
8,4,3,2,1,2,1,2,2,4,8,1,4,1,2,8,3,1,2,Design,Yes,No,No,python
3,1,4,4,4,1,3,1,2,3,2,1,3,4,1,9,4,7,2,Design,Yes,No,No,qa
4,1,4,9,1,2,4,2,2,2,9,9,4,3,4,4,2,2,3,Design,No,No,No,nodejs
2,2,3,9,2,1,2,2,2,4,2,2,9,1,3,1,4,4,9,Management,Yes,No,No,cloudflare
2,4,2,8,1,3,1,2,4,1,1,2,4,7,4,2,4,2,7,Coding,Yes,Yes,No,react
1,2,2,8,1,2,4,2,2,1,4,2,9,1,1,1,2,2,8,Coding,No,No,No,cloudflare
1,4,1,3,2,1,3,3,1,2,4,9,4,2,2,1,3,7,3,Management,No,No,No,redis
3,1,4,2,3,1,1,2,3,4,8,3,7,3,1,1,3,2,8,Design,Yes,Yes,No,kubernetes
4,2,3,8,2,2,1,3,1,2,9,3,2,1,2,4,4,2,8,Coding,Yes,No,No,react-native
2,1,2,2,3,3,1,4,1,9,9,1,1,3,2,9,1,1,3,Research,No,Yes,No,rust
2,3,1,1,2,3,4,1,4,7,7,1,1,4,2,7,2,1,4,Design,Yes,Yes,No,rust
8,1,1,3,2,2,3,1,3,2,4,3,8,3,4,9,1,1,1,Design,Yes,No,No,ai-red-teaming
4,1,2,3,2,4,1,1,2,4,7,3,8,1,1,1,3,4,9,Design,Yes,Yes,No,terraform
3,4,3,2,2,1,1,1,2,1,4,4,2,2,9,1,3,4,8,Coding,Yes,Yes,No,ux-design
7,2,4,4,1,4,3,1,4,1,2,7,2,1,4,8,3,2,1,Design,No,No,No,ai-data-scientist
3,4,2,7,4,4,3,4,3,1,2,2,3,9,1,1,4,4,1,Management,No,No,No,typescript
1,3,4,3,3,8,1,3,1,1,2,8,2,7,1,2,1,4,3,Research,No,Yes,No,php
1,1,1,1,4,2,1,3,1,2,7,2,9,3,3,1,1,3,7,Design,No,Yes,No,docker
9,4,2,3,4,2,4,1,1,4,8,8,1,1,2,3,1,4,1,Design,No,No,No,backend
2,1,9,3,1,2,2,2,8,3,2,4,1,3,3,9,4,3,3,Coding,Yes,No,No,blockchain
2,2,2,7,4,1,4,4,2,1,4,4,2,8,2,2,1,4,9,Research,No,Yes,No,react
4,1,3,7,3,2,2,4,3,3,2,1,7,3,1,4,4,1,7,Management,No,No,No,cloudflare
3,3,8,3,3,4,1,1,2,4,8,3,3,4,2,7,3,4,3,Research,Yes,Yes,No,cpp
2,4,4,4,1,3,3,2,1,4,3,4,4,4,9,1,8,4,3,Research,No,No,Yes,engineering-manager
7,1,3,4,4,2,1,3,3,3,3,9,2,1,1,9,4,4,4,Research,No,No,No,ai-data-scientist
4,3,3,9,3,2,1,2,4,4,9,8,3,3,4,2,4,2,2,Coding,Yes,Yes,No,nodejs
1,1,8,3,1,2,4,2,2,1,7,1,2,4,4,9,2,4,3,Design,No,Yes,No,cpp
1,3,3,9,1,4,4,2,3,4,1,3,1,9,1,4,2,3,8,Coding,Yes,Yes,No,react
2,9,9,4,2,2,4,1,1,4,4,4,2,2,1,8,4,3,1,Design,No,Yes,No,computer-science
2,1,3,1,4,4,1,4,1,1,3,1,1,2,9,2,1,2,9,Research,No,No,No,ux-design
3,3,1,9,2,4,2,3,2,2,3,2,1,7,1,4,3,3,8,Design,No,No,No,vue
3,4,3,2,1,2,4,2,4,4,3,2,8,2,1,2,4,3,9,Research,Yes,No,No,aws
1,1,8,4,4,4,4,4,1,1,9,1,4,3,3,8,4,2,4,Management,No,Yes,No,cpp
1,3,4,3,1,3,1,1,4,2,3,1,1,3,8,1,9,1,1,Research,No,Yes,No,devrel
4,3,2,9,1,2,3,3,2,4,1,3,9,1,3,4,4,3,8,Research,No,No,No,cloudflare
2,2,1,2,2,3,4,1,1,3,3,1,9,4,4,8,2,3,7,Design,Yes,Yes,No,cyber-security
9,4,4,1,3,4,3,2,3,1,8,3,1,3,4,9,4,4,2,Management,No,Yes,No,python
3,3,8,1,2,4,1,3,4,1,8,3,1,3,1,7,4,1,2,Research,No,No,No,cpp
9,3,1,1,1,3,1,1,2,2,7,2,1,3,1,4,2,1,4,Management,Yes,Yes,No,ai-engineer
9,4,2,1,1,1,2,2,1,2,8,2,4,1,4,1,4,4,1,Research,No,No,No,ai-engineer
8,2,1,4,3,4,2,1,1,3,8,4,9,1,2,4,3,1,3,Research,Yes,No,No,mlops
3,2,2,9,4,1,2,4,2,4,2,4,9,2,1,4,3,1,9,Design,No,Yes,No,cloudflare
3,1,3,9,2,2,1,4,2,1,2,2,8,2,2,4,4,1,9,Research,Yes,No,No,cloudflare
1,2,4,3,3,3,3,1,2,2,9,3,7,2,3,9,4,3,2,Research,Yes,No,No,system-design
8,3,2,3,4,1,1,1,2,4,9,1,1,3,2,3,1,2,2,Design,Yes,No,No,ai-engineer
8,1,2,4,1,1,1,4,4,2,8,1,1,4,3,8,3,4,2,Management,No,Yes,No,python
3,4,3,8,1,2,3,3,3,1,2,4,4,9,1,1,3,4,2,Research,Yes,No,No,frontend
3,2,3,4,3,1,4,4,1,3,3,3,1,3,8,3,1,1,9,Management,Yes,Yes,No,ux-design
